tanggal,ph,temperature,turbinity,label
2023-06-09 04:33:22,5.67,24.56,5,bersih
2023-06-09 04:33:28,5.38,24.5,5,bersih
2023-06-09 04:33:33,5.18,24.5,5,bersih
2023-06-09 04:33:39,5.22,24.56,5,bersih
2023-06-09 04:33:45,5.59,24.5,5,bersih
2023-06-09 04:33:50,5.24,24.56,6,bersih
2023-06-09 04:33:56,5.18,24.5,5,bersih
2023-06-09 04:34:02,5.73,24.5,6,bersih
2023-06-09 04:34:08,5.27,24.56,5,bersih
2023-06-09 04:34:13,5.21,24.56,5,bersih
2023-06-09 04:34:19,5.7,24.5,5,bersih
2023-06-09 04:34:25,5.27,24.5,5,bersih
2023-06-09 04:34:30,5.71,24.56,5,bersih
2023-06-09 04:34:36,5.21,24.5,5,bersih
2023-06-09 04:34:42,5.33,24.5,5,bersih
2023-06-09 04:34:48,5.33,24.56,5,bersih
2023-06-09 04:34:54,5.2,24.5,5,bersih
2023-06-09 04:34:59,5.57,24.5,5,bersih
2023-06-09 04:35:05,5.28,24.5,5,bersih
2023-06-09 04:35:11,5.58,24.56,5,bersih
2023-06-09 04:35:16,5.2,24.5,6,bersih
2023-06-09 04:35:22,5.18,24.5,6,bersih
2023-06-09 04:35:28,5.53,24.5,6,bersih
2023-06-09 04:35:34,5.24,24.5,5,bersih
2023-06-09 04:35:39,5.31,24.5,5,bersih
2023-06-09 04:35:45,5.6,24.5,5,bersih
2023-06-09 04:35:51,5.16,24.5,5,bersih
2023-06-09 04:35:56,5.59,24.5,5,bersih
2023-06-09 04:36:02,5.33,24.5,6,bersih
2023-06-09 04:36:08,5.63,24.5,5,bersih
2023-06-09 04:36:13,5.21,24.56,5,bersih
2023-06-09 04:36:19,5.39,24.5,5,bersih
2023-06-09 04:36:25,5.6,24.56,6,bersih
2023-06-09 04:36:31,5.24,24.5,6,bersih
2023-06-09 04:36:36,5.18,24.5,5,bersih
2023-06-09 04:36:42,5.67,24.5,5,bersih
2023-06-09 04:36:48,5.2,24.5,6,bersih
2023-06-09 04:36:53,5.23,24.5,5,bersih
2023-06-09 04:36:59,5.57,24.5,6,bersih
2023-06-09 04:37:05,5.4,24.5,5,bersih
2023-06-09 04:37:10,5.24,24.5,5,bersih
2023-06-09 04:37:16,5.66,24.5,5,bersih
2023-06-09 04:37:22,5.28,24.5,5,bersih
2023-06-09 04:37:28,5.33,24.5,5,bersih
2023-06-09 04:37:33,5.2,24.5,6,bersih
2023-06-09 04:37:39,5.66,24.5,5,bersih
2023-06-09 04:37:45,5.64,24.5,5,bersih
2023-06-09 04:37:51,5.53,24.5,6,bersih
2023-06-09 04:37:57,5.56,24.5,6,bersih
2023-06-09 04:38:02,5.5,24.56,5,bersih
2023-06-09 04:38:08,5.26,24.5,5,bersih
2023-06-09 04:38:14,5.18,24.5,5,bersih
2023-06-09 04:38:19,5.52,24.5,5,bersih
2023-06-09 04:38:25,5.19,24.5,5,bersih
2023-06-09 04:38:31,5.55,24.5,6,bersih
2023-06-09 04:38:36,5.61,24.5,5,bersih
2023-06-09 04:38:42,5.22,24.5,6,bersih
2023-06-09 04:38:48,5.37,24.5,6,bersih
2023-06-09 04:38:54,5.25,24.5,5,bersih
2023-06-09 04:38:59,5.55,24.5,5,bersih
2023-06-09 04:39:05,5.17,24.5,5,bersih
2023-06-09 04:39:11,5.71,24.5,5,bersih
2023-06-09 04:39:16,5.19,24.5,5,bersih
2023-06-09 04:39:22,5.66,24.5,5,bersih
2023-06-09 04:39:28,5.19,24.5,5,bersih
2023-06-09 04:39:33,5.31,24.5,5,bersih
2023-06-09 04:39:39,5.2,24.5,5,bersih
2023-06-09 04:39:45,5.54,24.5,5,bersih
2023-06-09 04:39:50,5.47,24.5,5,bersih
2023-06-09 04:39:56,5.22,24.5,5,bersih
2023-06-09 04:40:02,5.6,24.5,5,bersih
2023-06-09 04:40:08,5.19,24.5,5,bersih
2023-06-09 04:40:13,5.57,24.5,5,bersih
2023-06-09 04:40:19,5.5,24.5,5,bersih
2023-06-09 04:40:25,5.22,24.5,5,bersih
2023-06-09 04:40:30,5.69,24.5,5,bersih
2023-06-09 04:40:36,5.2,24.5,5,bersih
2023-06-09 04:40:42,5.18,24.5,5,bersih
2023-06-09 04:40:48,5.23,24.5,6,bersih
2023-06-09 04:40:54,5.17,24.5,5,bersih
2023-06-09 04:40:59,5.66,24.5,5,bersih
2023-06-09 04:41:05,5.27,24.5,5,bersih
2023-06-09 04:41:11,5.5,24.5,5,bersih
2023-06-09 04:41:16,5.15,24.5,5,bersih
2023-06-09 04:41:22,5.77,24.5,5,bersih
2023-06-09 04:41:28,5.28,24.5,5,bersih
2023-06-09 04:41:34,5.21,24.5,5,bersih
2023-06-09 04:41:39,5.17,24.5,5,bersih
2023-06-09 04:41:45,5.19,24.5,5,bersih
2023-06-09 04:41:51,5.64,24.5,5,bersih
2023-06-09 04:41:56,5.23,24.5,5,bersih
2023-06-09 04:42:02,5.57,24.5,5,bersih
2023-06-09 04:42:08,5.37,24.5,5,bersih
2023-06-09 04:42:13,5.18,24.5,5,bersih
2023-06-09 04:42:19,5.66,24.5,5,bersih
2023-06-09 04:42:25,5.3,24.5,5,bersih
2023-06-09 04:42:30,5.21,24.5,5,bersih
2023-06-09 04:42:36,5.63,24.5,5,bersih
2023-06-09 04:42:42,5.27,24.5,6,bersih
2023-06-09 04:42:48,5.29,24.5,5,bersih
2023-06-09 04:42:53,5.25,24.5,5,bersih
2023-06-09 04:42:59,5.19,24.5,6,bersih
2023-06-09 04:43:05,5.62,24.5,5,bersih
2023-06-09 04:43:10,5.25,24.5,5,bersih
2023-06-09 04:43:16,5.33,24.5,5,bersih
2023-06-09 04:43:22,5.37,24.5,5,bersih
2023-06-09 04:43:27,5.27,24.5,6,bersih
2023-06-09 04:43:33,5.48,24.5,6,bersih
2023-06-09 04:43:39,5.28,24.5,5,bersih
2023-06-09 04:43:45,5.47,24.5,5,bersih
2023-06-09 04:43:51,5.48,24.5,5,bersih
2023-06-09 04:43:57,5.21,24.5,6,bersih
2023-06-09 04:44:02,5.5,24.5,5,bersih
2023-06-09 04:44:08,5.15,24.5,5,bersih
2023-06-09 04:44:14,5.58,24.5,5,bersih
2023-06-09 04:44:19,5.25,24.5,5,bersih
2023-06-09 04:44:25,5.63,24.5,5,bersih
2023-06-09 04:44:31,5.18,24.5,5,bersih
2023-06-09 04:44:36,5.33,24.5,5,bersih
2023-06-09 04:44:42,5.25,24.5,5,bersih
2023-06-09 04:44:48,5.23,24.5,5,bersih
2023-06-09 04:44:53,5.21,24.5,5,bersih
2023-06-09 04:44:59,5.69,24.5,5,bersih
2023-06-09 04:45:05,5.31,24.5,6,bersih
2023-06-09 04:45:11,5.62,24.5,6,bersih
2023-06-09 04:45:16,5.18,24.5,5,bersih
2023-06-09 04:45:22,5.61,24.5,6,bersih
2023-06-09 04:45:28,5.18,24.5,6,bersih
2023-06-09 04:45:33,5.58,24.5,5,bersih
2023-06-09 04:45:39,5.18,24.5,5,bersih
2023-06-09 04:45:45,5.62,24.5,5,bersih
2023-06-09 04:45:50,5.14,24.5,5,bersih
2023-06-09 04:45:56,5.34,24.5,5,bersih
2023-06-09 04:46:02,5.66,24.5,6,bersih
2023-06-09 04:46:07,5.27,24.5,5,bersih
2023-06-09 04:46:13,5.64,24.5,6,bersih
2023-06-09 04:46:19,5.19,24.5,5,bersih
2023-06-09 04:46:25,5.67,24.5,6,bersih
2023-06-09 04:46:30,5.27,24.5,6,bersih
2023-06-09 04:46:36,5.14,24.5,6,bersih
2023-06-09 04:46:42,5.47,24.5,5,bersih
2023-06-09 04:46:47,5.13,24.5,6,bersih
2023-06-09 04:46:54,5.27,24.5,5,bersih
2023-06-09 04:46:59,5.28,24.5,6,bersih
2023-06-09 04:47:05,5.56,24.5,6,bersih
2023-06-09 04:47:11,5.24,24.5,5,bersih
2023-06-09 04:47:16,5.24,24.5,6,bersih
2023-06-09 04:47:22,5.3,24.5,5,bersih
2023-06-09 04:47:28,5.27,24.5,6,bersih
2023-06-09 04:47:33,5.59,24.5,5,bersih
2023-06-09 04:47:39,5.28,24.5,5,bersih
2023-06-09 04:47:45,5.55,24.5,5,bersih
2023-06-09 04:47:51,5.13,24.5,5,bersih
2023-06-09 04:47:56,5.66,24.5,5,bersih
2023-06-09 04:48:02,5.08,24.5,5,bersih
2023-06-09 04:48:08,5.5,24.5,5,bersih
2023-06-09 04:48:13,5.66,24.5,5,bersih
2023-06-09 04:48:19,5.26,24.5,5,bersih
2023-06-09 04:48:25,5.32,24.5,5,bersih
2023-06-09 04:48:30,5.23,24.5,5,bersih
2023-06-09 04:48:36,5.48,24.5,5,bersih
2023-06-09 04:48:42,5.55,24.5,6,bersih
2023-06-09 04:48:47,5.71,24.5,5,bersih
2023-06-09 04:48:53,5.47,24.5,5,bersih
2023-06-09 04:48:59,5.28,24.5,5,bersih
2023-06-09 04:49:05,5.24,24.5,5,bersih
2023-06-09 04:49:10,5.25,24.5,6,bersih
2023-06-09 04:49:16,5.21,24.5,5,bersih
2023-06-09 04:49:22,5.23,24.5,5,bersih
2023-06-09 04:49:27,5.3,24.5,6,bersih
2023-06-09 04:49:33,5.2,24.5,5,bersih
2023-06-09 04:49:39,5.23,24.5,6,bersih
2023-06-09 04:49:44,5.17,24.5,5,bersih
2023-06-09 04:49:50,5.19,24.5,5,bersih
2023-06-09 04:49:56,5.68,24.5,6,bersih
2023-06-09 04:50:02,5.66,24.5,6,bersih
2023-06-09 04:50:08,5.75,24.5,5,bersih
2023-06-09 04:50:13,5.71,24.5,6,bersih
2023-06-09 04:50:19,5.64,24.5,5,bersih
2023-06-09 04:50:25,5.58,24.5,5,bersih
2023-06-09 04:50:31,5.47,24.5,6,bersih
2023-06-09 04:50:36,5.48,24.5,5,bersih
2023-06-09 04:50:42,5.52,24.5,5,bersih
2023-06-09 04:50:48,5.37,24.5,6,bersih
2023-06-09 04:50:53,5.5,24.5,6,bersih
2023-06-09 04:50:59,5.62,24.5,6,bersih
2023-06-09 04:51:05,5.57,24.5,5,bersih
2023-06-09 04:51:10,5.22,24.5,5,bersih
2023-06-09 04:51:16,5.18,24.5,5,bersih
2023-06-09 04:51:22,5.19,24.5,5,bersih
2023-06-09 04:51:27,5.2,24.5,5,bersih
2023-06-09 04:51:33,5.25,24.5,5,bersih
2023-06-09 04:51:39,5.59,24.5,6,bersih
2023-06-09 04:51:45,5.72,24.5,5,bersih
2023-06-09 04:51:50,5.74,24.5,6,bersih
2023-06-09 04:51:56,5.59,24.5,5,bersih
2023-06-09 04:52:02,5.32,24.5,5,bersih
2023-06-09 04:52:07,5.26,24.5,5,bersih
2023-06-09 04:52:13,5.21,24.5,5,bersih
2023-06-09 04:52:19,5.21,24.5,6,bersih
2023-06-09 04:52:24,5.28,24.5,6,bersih
2023-06-09 04:52:30,5.27,24.5,5,bersih
2023-06-09 04:52:36,5.54,24.5,5,bersih
2023-06-09 04:52:41,5.57,24.5,6,bersih
2023-06-09 04:52:47,5.57,24.5,5,bersih
2023-06-09 04:52:53,5.21,24.5,6,bersih
2023-06-09 04:52:59,5.19,24.5,5,bersih
2023-06-09 04:53:05,5.16,24.5,6,bersih
2023-06-09 04:53:11,5.32,24.5,5,bersih
2023-06-09 04:53:16,5.18,24.5,6,bersih
2023-06-09 04:53:22,5.28,24.5,6,bersih
2023-06-09 04:53:28,5.23,24.5,6,bersih
2023-06-09 04:53:33,5.59,24.44,5,bersih
2023-06-09 04:53:39,5.6,24.5,5,bersih
2023-06-09 04:53:45,5.66,24.5,6,bersih
2023-06-09 04:53:50,5.8,24.5,5,bersih
2023-06-09 04:53:56,5.75,24.5,6,bersih
2023-06-09 04:54:02,5.61,24.5,6,bersih
2023-06-09 04:54:07,5.6,24.5,6,bersih
2023-06-09 04:54:13,5.6,24.5,5,bersih
2023-06-09 04:54:19,5.59,24.5,5,bersih
2023-06-09 04:54:25,5.65,24.5,5,bersih
2023-06-09 04:54:30,5.54,24.5,5,bersih
2023-06-09 04:54:36,5.14,24.5,6,bersih
2023-06-09 04:54:42,5.18,24.5,6,bersih
2023-06-09 04:54:47,5.23,24.5,5,bersih
2023-06-09 04:54:53,5.18,24.5,5,bersih
2023-06-09 04:54:59,5.19,24.5,5,bersih
2023-06-09 04:55:04,5.59,24.5,6,bersih
2023-06-09 04:55:10,5.75,24.5,5,bersih
2023-06-09 04:55:16,5.74,24.5,6,bersih
2023-06-09 04:55:22,5.55,24.5,6,bersih
2023-06-09 04:55:27,5.13,24.5,6,bersih
2023-06-09 04:55:33,5.22,24.5,5,bersih
2023-06-09 04:55:39,5.25,24.5,6,bersih
2023-06-09 04:55:44,5.75,24.5,6,bersih
2023-06-09 04:55:50,5.59,24.5,5,bersih
2023-06-09 04:55:56,5.59,24.5,5,bersih
2023-06-09 04:56:02,5.24,24.44,5,bersih
2023-06-09 04:56:08,5.73,24.5,6,bersih
2023-06-09 04:56:13,5.75,24.5,5,bersih
2023-06-09 04:56:19,5.66,24.44,6,bersih
2023-06-09 04:56:25,5.52,24.5,5,bersih
2023-06-09 04:56:30,5.5,24.5,5,bersih
2023-06-09 04:56:36,5.52,24.5,5,bersih
2023-06-09 04:56:42,5.59,24.44,6,bersih
2023-06-09 04:56:48,5.41,24.5,5,bersih
2023-06-09 04:56:53,5.2,24.44,5,bersih
2023-06-09 04:56:59,5.18,24.5,6,bersih
2023-06-09 04:57:05,5.14,24.44,6,bersih
2023-06-09 04:57:10,5.12,24.44,5,bersih
2023-06-09 04:57:16,5.17,24.5,5,bersih
2023-06-09 04:57:22,5.18,24.44,6,bersih
2023-06-09 04:57:27,5.37,24.44,5,bersih
2023-06-09 04:57:33,5.6,24.44,6,bersih
2023-06-09 04:57:39,5.66,24.5,6,bersih
2023-06-09 04:57:44,5.66,24.5,5,bersih
2023-06-09 04:57:50,5.61,24.5,6,bersih
2023-06-09 04:57:56,5.3,24.5,5,bersih
2023-06-09 04:58:02,5.21,24.5,5,bersih
2023-06-09 04:58:07,5.71,24.5,6,bersih
2023-06-09 04:58:13,5.18,24.5,5,bersih
2023-06-09 04:58:19,5.32,24.5,5,bersih
2023-06-09 04:58:24,5.31,24.5,6,bersih
2023-06-09 04:58:30,5.63,24.44,5,bersih
2023-06-09 04:58:36,5.31,24.5,6,bersih
2023-06-09 04:58:41,5.38,24.5,5,bersih
2023-06-09 04:58:47,5.4,24.5,5,bersih
2023-06-09 04:58:53,5.23,24.5,5,bersih
2023-06-09 04:58:58,5.67,24.5,5,bersih
2023-06-09 04:59:05,5.4,24.5,6,bersih
2023-06-09 04:59:10,5.23,24.5,6,bersih
2023-06-09 04:59:16,5.66,24.5,5,bersih
2023-06-09 04:59:22,5.28,24.5,6,bersih
2023-06-09 04:59:28,5.25,24.5,5,bersih
2023-06-09 04:59:33,5.22,24.5,5,bersih
2023-06-09 04:59:39,5.24,24.44,6,bersih
2023-06-09 04:59:45,5.59,24.5,6,bersih
2023-06-09 04:59:50,5.23,24.5,5,bersih
2023-06-09 04:59:56,5.65,24.5,5,bersih
2023-06-09 05:00:02,5.19,24.5,5,bersih
2023-06-09 05:00:07,5.14,24.44,6,bersih
2023-06-09 05:00:13,5.7,24.44,5,bersih
2023-06-09 05:00:19,5.18,24.44,6,bersih
2023-06-09 05:00:24,5.33,24.5,5,bersih
2023-06-09 05:00:30,5.2,24.5,5,bersih
2023-06-09 05:00:36,5.23,24.44,5,bersih
2023-06-09 05:00:42,5.37,24.44,6,bersih
2023-06-09 05:00:47,5.2,24.5,6,bersih
2023-06-09 05:00:53,5.59,24.5,5,bersih
2023-06-09 05:00:59,5.21,24.44,5,bersih
2023-06-09 05:01:04,5.48,24.44,6,bersih
2023-06-09 05:01:10,5.28,24.44,5,bersih
2023-06-09 05:01:16,5.7,24.44,6,bersih
2023-06-09 05:01:21,5.25,24.44,5,bersih
2023-06-09 05:01:27,5.24,24.5,5,bersih
2023-06-09 05:01:33,5.75,24.5,5,bersih
2023-06-09 05:01:38,5.13,24.44,5,bersih
2023-06-09 05:01:44,5.61,24.44,6,bersih
2023-06-09 05:01:50,5.17,24.44,6,bersih
2023-06-09 05:01:56,5.71,24.5,5,bersih
2023-06-09 05:02:01,5.27,24.44,5,bersih
2023-06-09 05:02:08,5.38,24.44,6,bersih
2023-06-09 05:02:13,5.72,24.5,5,bersih
2023-06-09 05:02:19,5.19,24.44,6,bersih
2023-06-09 05:02:25,5.59,24.44,6,bersih
2023-06-09 05:02:30,5.64,24.44,6,bersih
2023-06-09 05:02:36,5.29,24.44,5,bersih
2023-06-09 05:02:42,5.33,24.44,5,bersih
2023-06-09 05:02:47,5.61,24.44,5,bersih
2023-06-09 05:02:53,5.22,24.44,5,bersih
2023-06-09 05:02:59,5.81,24.5,5,bersih
2023-06-09 05:03:04,5.14,24.44,5,bersih
2023-06-09 05:03:10,5.59,24.44,6,bersih
2023-06-09 05:03:16,5.61,24.44,5,bersih
2023-06-09 05:03:22,5.09,24.44,6,bersih
2023-06-09 05:03:27,5.25,24.5,5,bersih
2023-06-09 05:03:33,5.71,24.44,5,bersih
2023-06-09 05:03:39,5.67,24.44,5,bersih
2023-06-09 05:03:44,5.71,24.44,5,bersih
2023-06-09 05:03:50,5.16,24.5,5,bersih
2023-06-09 05:03:56,5.23,24.44,6,bersih
2023-06-09 05:04:01,5.21,24.44,6,bersih
2023-06-09 05:04:07,5.62,24.44,5,bersih
2023-06-09 05:04:13,5.66,24.44,5,bersih
2023-06-09 05:04:18,5.17,24.44,5,bersih
2023-06-09 05:04:24,5.16,24.44,6,bersih
2023-06-09 05:04:30,5.28,24.44,6,bersih
2023-06-09 05:04:36,5.4,24.44,5,bersih
2023-06-09 05:04:41,5.59,24.44,5,bersih
2023-06-09 05:04:47,5.24,24.5,5,bersih
2023-06-09 05:04:53,5.49,24.44,5,bersih
2023-06-09 05:04:58,5.22,24.44,5,bersih
2023-06-09 05:05:04,5.4,24.44,5,bersih
2023-06-09 05:05:10,5.59,24.5,6,bersih
2023-06-09 05:05:16,5.22,24.44,5,bersih
2023-06-09 05:05:22,5.15,24.44,6,bersih
2023-06-09 05:05:27,5.35,24.44,6,bersih
2023-06-09 05:05:33,5.24,24.44,5,bersih
2023-06-09 05:05:39,5.59,24.5,6,bersih
2023-06-09 05:05:44,5.2,24.44,5,bersih
2023-06-09 05:05:50,5.59,24.44,6,bersih
2023-06-09 05:05:56,5.18,24.44,5,bersih
2023-06-09 05:06:02,5.76,24.44,6,bersih
2023-06-09 05:06:07,5.33,24.44,6,bersih
2023-06-09 05:06:13,5.66,24.44,5,bersih
2023-06-09 05:06:19,5.17,24.44,5,bersih
2023-06-09 05:06:24,5.68,24.44,6,bersih
2023-06-09 05:06:30,5.23,24.5,6,bersih
2023-06-09 05:06:36,5.76,24.44,6,bersih
2023-06-09 05:06:41,5.24,24.5,6,bersih
2023-06-09 05:06:47,5.38,24.44,5,bersih
2023-06-09 05:06:53,5.18,24.44,6,bersih
2023-06-09 05:06:58,5.25,24.44,6,bersih
2023-06-09 05:07:04,5.47,24.44,5,bersih
2023-06-09 05:07:10,5.25,24.44,5,bersih
2023-06-09 05:07:16,5.72,24.44,6,bersih
2023-06-09 05:07:21,5.35,24.44,6,bersih
2023-06-09 05:07:27,5.23,24.44,5,bersih
2023-06-09 05:07:33,5.2,24.44,6,bersih
2023-06-09 05:07:38,5.67,24.44,5,bersih
2023-06-09 05:07:44,5.11,24.44,5,bersih
2023-06-09 05:07:50,5.19,24.44,6,bersih
2023-06-09 05:07:55,5.24,24.44,5,bersih
2023-06-09 05:08:01,5.66,24.44,6,bersih
2023-06-09 05:08:07,5.33,24.44,6,bersih
2023-06-09 05:08:13,5.75,24.44,6,bersih
2023-06-09 05:08:19,5.21,24.44,6,bersih
2023-06-09 05:08:25,5.53,24.44,6,bersih
2023-06-09 05:08:30,5.47,24.44,6,bersih
2023-06-09 05:08:36,5.23,24.44,6,bersih
2023-06-09 05:08:42,5.84,24.44,5,bersih
2023-06-09 05:08:47,5.47,24.44,5,bersih
2023-06-09 05:08:53,5.53,24.44,6,bersih
2023-06-09 05:08:59,5.23,24.44,6,bersih
2023-06-09 05:09:04,5.55,24.44,5,bersih
2023-06-09 05:09:10,5.63,24.44,5,bersih
2023-06-09 05:09:16,5.15,24.44,5,bersih
2023-06-09 05:09:21,5.24,24.44,5,bersih
2023-06-09 05:09:27,5.63,24.44,5,bersih
2023-06-09 05:09:33,5.18,24.44,5,bersih
2023-06-09 05:09:39,5.16,24.44,5,bersih
2023-06-09 05:09:44,5.8,24.44,5,bersih
2023-06-09 05:09:50,5.14,24.44,6,bersih
2023-06-09 05:09:56,5.6,24.44,5,bersih
2023-06-09 05:10:01,5.16,24.44,5,bersih
2023-06-09 05:10:07,5.15,24.44,5,bersih
2023-06-09 05:10:13,5.62,24.44,6,bersih
2023-06-09 05:10:18,5.13,24.44,6,bersih
2023-06-09 05:10:24,5.53,24.44,6,bersih
2023-06-09 05:10:30,5.25,24.44,6,bersih
2023-06-09 05:10:35,5.66,24.44,5,bersih
2023-06-09 05:10:41,5.3,24.44,6,bersih
2023-06-09 05:10:47,5.49,24.44,6,bersih
2023-06-09 05:10:53,5.22,24.44,6,bersih
2023-06-09 05:10:58,5.32,24.44,6,bersih
2023-06-09 05:11:04,5.22,24.44,5,bersih
2023-06-09 05:11:10,5.18,24.44,5,bersih
2023-06-09 05:11:16,5.66,24.44,5,bersih
2023-06-09 05:11:22,5.24,24.44,6,bersih
2023-06-09 05:11:27,5.58,24.44,6,bersih
2023-06-09 05:11:33,5.22,24.44,5,bersih
2023-06-09 05:11:39,5.28,24.44,5,bersih
2023-06-09 05:11:44,5.33,24.44,6,bersih
2023-06-09 05:11:50,5.26,24.44,6,bersih
2023-06-09 05:11:56,5.8,24.44,5,bersih
2023-06-09 05:12:01,5.22,24.44,5,bersih
2023-06-09 05:12:07,5.18,24.44,5,bersih
2023-06-09 05:12:13,5.55,24.44,6,bersih
2023-06-09 05:12:19,5.3,24.44,6,bersih
2023-06-09 05:12:24,5.24,24.44,6,bersih
2023-06-09 05:12:30,5.68,24.44,5,bersih
2023-06-09 05:12:36,5.75,24.44,6,bersih
2023-06-09 05:12:41,5.18,24.44,6,bersih
2023-06-09 05:12:47,5.23,24.44,6,bersih
2023-06-09 05:12:53,5.59,24.44,6,bersih
2023-06-09 05:12:58,5.62,24.44,5,bersih
2023-06-09 05:13:04,5.22,24.44,6,bersih
2023-06-09 05:13:10,5.17,24.44,6,bersih
2023-06-09 05:13:15,5.27,24.44,5,bersih
2023-06-09 05:13:21,5.81,24.44,5,bersih
2023-06-09 05:13:27,5.21,24.44,6,bersih
2023-06-09 05:13:33,5.28,24.44,5,bersih
2023-06-09 05:13:38,5.21,24.44,6,bersih
2023-06-09 05:13:44,5.66,24.44,5,bersih
2023-06-09 05:13:50,5.23,24.44,5,bersih
2023-06-09 05:13:55,5.28,24.44,5,bersih
2023-06-09 05:14:01,5.59,24.44,5,bersih
2023-06-09 05:14:07,5.28,24.44,5,bersih
2023-06-09 05:14:12,5.47,24.44,5,bersih
2023-06-09 05:14:19,5.17,24.44,5,bersih
2023-06-09 05:14:24,5.18,24.44,5,bersih
2023-06-09 05:14:30,5.65,24.44,6,bersih
2023-06-09 05:14:36,5.24,24.44,6,bersih
2023-06-09 05:14:41,5.64,24.44,5,bersih
2023-06-09 05:14:47,5.27,24.44,5,bersih
2023-06-09 05:14:53,5.27,24.44,6,bersih
2023-06-09 05:14:59,5.28,24.44,5,bersih
2023-06-09 05:15:04,5.24,24.44,5,bersih
2023-06-09 05:15:10,5.64,24.44,6,bersih
2023-06-09 05:15:16,5.19,24.44,5,bersih
2023-06-09 05:15:21,5.27,24.44,5,bersih
2023-06-09 05:15:27,5.74,24.44,5,bersih
2023-06-09 05:15:33,5.22,24.44,5,bersih
2023-06-09 05:15:38,5.62,24.44,5,bersih
2023-06-09 05:15:44,5.21,24.44,6,bersih
2023-06-09 05:15:50,5.63,24.44,5,bersih
2023-06-09 05:15:55,5.27,24.44,6,bersih
2023-06-09 05:16:01,5.55,24.44,6,bersih
2023-06-09 05:16:07,5.53,24.44,5,bersih
2023-06-09 05:16:13,5.58,24.44,6,bersih
2023-06-09 05:16:18,5.18,24.44,5,bersih
2023-06-09 05:16:24,5.22,24.44,6,bersih
2023-06-09 05:16:30,5.23,24.44,5,bersih
2023-06-09 05:16:35,5.53,24.44,5,bersih
2023-06-09 05:16:41,5.5,24.44,5,bersih
2023-06-09 05:16:47,5.21,24.44,5,bersih
2023-06-09 05:16:52,5.22,24.44,5,bersih
2023-06-09 05:16:58,5.57,24.44,5,bersih
2023-06-09 05:17:04,5.71,24.44,5,bersih
2023-06-09 05:17:09,5.67,24.44,5,bersih
2023-06-09 05:17:15,5.59,24.44,5,bersih
2023-06-09 05:17:21,5.8,24.44,5,bersih
2023-06-09 05:17:27,5.17,24.44,5,bersih
2023-06-09 05:17:33,5.21,24.44,5,bersih
2023-06-09 05:17:39,5.14,24.44,6,bersih
2023-06-09 05:17:44,5.6,24.44,5,bersih
2023-06-09 05:17:50,5.23,24.44,5,bersih
2023-06-09 05:17:56,5.33,24.44,5,bersih
2023-06-09 05:18:01,5.67,24.44,5,bersih
2023-06-09 05:18:07,5.68,24.44,6,bersih
2023-06-09 05:18:13,5.28,24.44,6,bersih
2023-06-09 05:18:18,5.62,24.44,5,bersih
2023-06-09 05:18:24,5.2,24.44,5,bersih
2023-06-09 05:18:30,5.67,24.44,5,bersih
2023-06-09 05:18:35,5.37,24.44,5,bersih
2023-06-09 05:18:41,5.21,24.44,5,bersih
2023-06-09 05:18:47,5.53,24.44,5,bersih
2023-06-09 05:18:53,5.17,24.44,6,bersih
2023-06-09 05:18:58,5.47,24.44,6,bersih
2023-06-09 05:19:04,5.36,24.44,5,bersih
2023-06-09 05:19:10,5.33,24.44,5,bersih
2023-06-09 05:19:15,5.14,24.44,6,bersih
2023-06-09 05:19:21,5.2,24.44,6,bersih
2023-06-09 05:19:27,5.27,24.44,5,bersih
2023-06-09 05:19:32,5.78,24.44,5,bersih
2023-06-09 05:19:38,5.23,24.44,5,bersih
2023-06-09 05:19:44,5.22,24.44,5,bersih
2023-06-09 05:19:49,5.54,24.44,6,bersih
2023-06-09 05:19:55,5.7,24.44,6,bersih
2023-06-09 05:20:01,5.27,24.44,6,bersih
2023-06-09 05:20:07,5.17,24.44,6,bersih
2023-06-09 05:20:12,5.57,24.44,6,bersih
2023-06-09 05:20:18,5.33,24.44,5,bersih
2023-06-09 05:20:24,5.57,24.44,5,bersih
2023-06-09 05:20:30,5.17,24.44,5,bersih
2023-06-09 05:20:36,5.64,24.44,6,bersih
2023-06-09 05:20:41,5.23,24.44,6,bersih
2023-06-09 05:20:47,5.59,24.44,5,bersih
2023-06-09 05:20:53,5.28,24.44,6,bersih
2023-06-09 05:20:58,5.62,24.44,5,bersih
2023-06-09 05:21:04,5.17,24.44,5,bersih
2023-06-09 05:21:10,5.67,24.44,5,bersih
2023-06-09 05:21:16,5.49,24.44,5,bersih
2023-06-09 05:21:21,5.27,24.44,6,bersih
2023-06-09 05:21:27,5.23,24.44,6,bersih
2023-06-09 05:21:33,5.52,24.44,6,bersih
2023-06-09 05:21:39,5.15,24.44,5,bersih
2023-06-09 05:21:44,5.61,24.44,6,bersih
2023-06-09 05:21:50,5.12,24.44,5,bersih
2023-06-09 05:21:56,5.66,24.44,6,bersih
2023-06-09 05:22:01,5.21,24.44,5,bersih
2023-06-09 05:22:07,5.6,24.44,6,bersih
2023-06-09 05:22:13,5.48,24.44,6,bersih
2023-06-09 05:22:18,5.19,24.44,5,bersih
2023-06-09 05:22:24,5.6,24.44,6,bersih
2023-06-09 05:22:30,5.24,24.44,5,bersih
